date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:32	45616/45616	---M--	200	added ('OK')	application/octet-stream	etag:%2263777f09-b230%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helvetica_0-webfont.ttf	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helvetica_0-webfont.ttf	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:42	61324/61324	---M--	200	added ('OK')	application/font-woff	etag:%2263777f09-ef8c%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.woff	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.woff	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:51	155452/155452	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263777f09-25f3c%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.eot	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.eot	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:54	395993/395993	---M--	200	added ('OK')	image/svg+xml	etag:%2263777f09-60ad9%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.svg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.svg	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:57	4272/4272	---M--	200	added ('OK')	image/png	etag:%2263777f09-10b0%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/count_bg.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/count_bg.png	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:58	155452/155452	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263777f09-25f3c%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.eot?	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-lightd41d.eot	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:59	11347/11347	---M--	200	added ('OK')	image/jpeg	etag:%2263777f09-2c53%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/check_bg.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/check_bg.jpg	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:21:59	3441/3441	---M--	200	added ('OK')	image/png	etag:%2263777f09-d71%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/radio_bg.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/radio_bg.png	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:00	2335/2335	---M--	200	added ('OK')	image/jpeg	etag:%2263777f09-91f%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/count_bg.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/count_bg.jpg	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:01	11200/11200	---M--	200	added ('OK')	image/jpeg	etag:%2263777f09-2bc0%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/select_bg.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/select_bg.jpg	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:01	1126/1126	---M--	200	added ('OK')	image/jpeg	etag:%2263777f09-466%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/tab_3_list_bg.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/tab_3_list_bg.jpg	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:02	11382/11382	---M--	200	added ('OK')	image/jpeg	etag:%2263777f09-2c76%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/select_bg1.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/select_bg1.jpg	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:03	1080/1080	---M--	200	added ('OK')	image/png	etag:%2263777f09-438%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/bot_tip_icn.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/bot_tip_icn.png	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:03	6494/6494	---M--	200	added ('OK')	image/gif	etag:%2263777f09-195e%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/ajax-loader.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/images/ajax-loader.gif	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:03	1316/1316	---M--	200	added ('OK')	image/png	etag:%2263777f09-524%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/images/count_top_arow.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/images/count_top_arow.png	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:04	3066/3066	---M--	200	added ('OK')	image/png	etag:%2263777f09-bfa%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/images/count_left_arow.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/images/count_left_arow.png	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:04	3023/3023	---M--	200	added ('OK')	image/png	etag:%22561a39da-bcf%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/light/icon-search.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/light/icon-search.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:05	2800/2800	---M--	200	added ('OK')	image/png	etag:%22561a39da-af0%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/portfolio-icon-overlay.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/portfolio-icon-overlay.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:06	3276/3276	---M--	200	added ('OK')	image/png	etag:%22561a39da-ccc%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/quote-small.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/quote-small.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:09	15472/15472	---M--	200	added ('OK')	image/png	etag:%22561a39da-3c70%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/post-slider-caption.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/post-slider-caption.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:09	2866/2866	---M--	200	added ('OK')	image/png	etag:%22561a39da-b32%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/light/price-tag-shadow.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/light/price-tag-shadow.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:10	155252/155252	---M--	200	added ('OK')	application/octet-stream	etag:%2263777f09-25e74%22	http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.ttf	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/fonts/helveticaneue-light.ttf	(from http://socar-petroleum.az/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.7.8)
13:22:11	2969/2969	---M--	200	added ('OK')	image/png	etag:%22561a39da-b99%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/single-port-close.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/single-port-close.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:11	8787/8787	---M--	200	added ('OK')	image/gif	etag:%22561a39da-2253%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/port-loader.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/port-loader.gif	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:13	9427/9427	---M--	200	added ('OK')	image/gif	etag:%22561a39da-24d3%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/donate-loader.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/donate-loader.gif	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:14	17148/17148	---M--	200	added ('OK')	image/gif	etag:%22561a39da-42fc%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/now-loading.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/now-loading.gif	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:14	5918/5918	---M--	200	added ('OK')	image/png	etag:%22561a39da-171e%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/cause-search-bg.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/cause-search-bg.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:14	2857/2857	---M--	200	added ('OK')	image/png	etag:%22561a39da-b29%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/combobox.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/combobox.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:15	3381/3381	---M--	200	added ('OK')	image/png	etag:%22561a39da-d35%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/quote.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/quote.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:15	3075/3075	---M--	200	added ('OK')	image/png	etag:%22561a39da-c03%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/icon-search.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/icon-search.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:15	3599/3599	---M--	200	added ('OK')	image/png	etag:%22561a39da-e0f%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/quote@2x.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/quote@2x.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:16	3523/3523	---M--	200	added ('OK')	image/png	etag:%22561a39da-dc3%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/icon-search@2x.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/dark/icon-search@2x.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:16	3463/3463	---M--	200	added ('OK')	image/png	etag:%22561a39da-d87%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/light/icon-search@2x.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/light/icon-search@2x.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:16	1362/1362	---M--	200	added ('OK')	image/png	etag:%22561a39da-552%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_sprite.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_sprite.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/jquery.fancybox.css?ver=5.1.15)
13:22:16	90381/90381	---M--	200	added ('OK')	image/jpeg	etag:%22561a39da-1610d%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/page-title-background.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/images/page-title-background.jpg	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/style.css?ver=5.1.15)
13:22:17	43/43	---M--	200	added ('OK')	image/gif	etag:%22561a39da-2b%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/blank.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/blank.gif	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/jquery.fancybox.css?ver=5.1.15)
13:22:17	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22561a39da-19a7%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_loading.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_loading.gif	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/jquery.fancybox.css?ver=5.1.15)
13:22:17	1003/1003	---M--	200	added ('OK')	image/png	etag:%22561a39da-3eb%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_overlay.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_overlay.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/jquery.fancybox.css?ver=5.1.15)
13:22:18	6553/6553	---M--	200	added ('OK')	image/png	etag:%22561a39da-1999%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_sprite@2x.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_sprite@2x.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/jquery.fancybox.css?ver=5.1.15)
13:22:19	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22561a39da-36a0%22	http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_loading@2x.gif	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/fancybox_loading@2x.gif	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/plugins/fancybox/jquery.fancybox.css?ver=5.1.15)
13:22:35	206967/206967	---M--	200	added ('OK')	image/png	etag:%22561a39dd-32877%22	http://socar-petroleum.az/wp-content/uploads/2015/04/socar-bg-2.png	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/uploads/2015/04/socar-bg-2.png	(from http://socar-petroleum.az/wp-content/themes/charityhub-v1-05/stylesheet/style-custom.css?ver=5.1.15)
13:23:58	2926424/2926424	---M--	200	added ('OK')	image/jpeg	etag:%22561a39dc-2ca758%22	http://socar-petroleum.az/wp-content/uploads/c_imgs/socarfon.jpg	C:/Users/user/Desktop/Calculator/Calculator/socar-petroleum.az/wp-content/uploads/c_imgs/socarfon.jpg	(from http://socar-petroleum.az/xidmetler-ve-mehsullar/cng-kalkulyator/)
